"County","Province_State","Country_Region","Population","Date","Cases","Deaths"
"Douglas","Minnesota","US",38141,"2020-01-26",0,0
"Douglas","Minnesota","US",38141,"2020-01-27",0,0
"Douglas","Minnesota","US",38141,"2020-01-28",0,0
"Douglas","Minnesota","US",38141,"2020-01-29",0,0
"Douglas","Minnesota","US",38141,"2020-01-30",0,0
"Douglas","Minnesota","US",38141,"2020-01-31",0,0
"Douglas","Minnesota","US",38141,"2020-02-01",0,0
"Douglas","Minnesota","US",38141,"2020-02-02",0,0
"Douglas","Minnesota","US",38141,"2020-02-03",0,0
"Douglas","Minnesota","US",38141,"2020-02-04",0,0
"Douglas","Minnesota","US",38141,"2020-02-05",0,0
"Douglas","Minnesota","US",38141,"2020-02-06",0,0
"Douglas","Minnesota","US",38141,"2020-02-07",0,0
"Douglas","Minnesota","US",38141,"2020-02-08",0,0
"Douglas","Minnesota","US",38141,"2020-02-09",0,0
"Douglas","Minnesota","US",38141,"2020-02-10",0,0
"Douglas","Minnesota","US",38141,"2020-02-11",0,0
"Douglas","Minnesota","US",38141,"2020-02-12",0,0
"Douglas","Minnesota","US",38141,"2020-02-13",0,0
"Douglas","Minnesota","US",38141,"2020-02-14",0,0
"Douglas","Minnesota","US",38141,"2020-02-15",0,0
"Douglas","Minnesota","US",38141,"2020-02-16",0,0
"Douglas","Minnesota","US",38141,"2020-02-17",0,0
"Douglas","Minnesota","US",38141,"2020-02-18",0,0
"Douglas","Minnesota","US",38141,"2020-02-19",0,0
"Douglas","Minnesota","US",38141,"2020-02-20",0,0
"Douglas","Minnesota","US",38141,"2020-02-21",0,0
"Douglas","Minnesota","US",38141,"2020-02-22",0,0
"Douglas","Minnesota","US",38141,"2020-02-23",0,0
"Douglas","Minnesota","US",38141,"2020-02-24",0,0
"Douglas","Minnesota","US",38141,"2020-02-25",0,0
"Douglas","Minnesota","US",38141,"2020-02-26",0,0
"Douglas","Minnesota","US",38141,"2020-02-27",0,0
"Douglas","Minnesota","US",38141,"2020-02-28",0,0
"Douglas","Minnesota","US",38141,"2020-02-29",0,0
"Douglas","Minnesota","US",38141,"2020-03-01",0,0
"Douglas","Minnesota","US",38141,"2020-03-02",0,0
"Douglas","Minnesota","US",38141,"2020-03-03",0,0
"Douglas","Minnesota","US",38141,"2020-03-04",0,0
"Douglas","Minnesota","US",38141,"2020-03-05",0,0
"Douglas","Minnesota","US",38141,"2020-03-06",0,0
"Douglas","Minnesota","US",38141,"2020-03-07",0,0
"Douglas","Minnesota","US",38141,"2020-03-08",0,0
"Douglas","Minnesota","US",38141,"2020-03-09",0,0
"Douglas","Minnesota","US",38141,"2020-03-10",0,0
"Douglas","Minnesota","US",38141,"2020-03-11",0,0
"Douglas","Minnesota","US",38141,"2020-03-12",0,0
"Douglas","Minnesota","US",38141,"2020-03-13",0,0
"Douglas","Minnesota","US",38141,"2020-03-14",0,0
"Douglas","Minnesota","US",38141,"2020-03-15",0,0
"Douglas","Minnesota","US",38141,"2020-03-16",0,0
"Douglas","Minnesota","US",38141,"2020-03-17",0,0
"Douglas","Minnesota","US",38141,"2020-03-18",0,0
"Douglas","Minnesota","US",38141,"2020-03-19",0,0
"Douglas","Minnesota","US",38141,"2020-03-20",0,0
"Douglas","Minnesota","US",38141,"2020-03-21",0,0
"Douglas","Minnesota","US",38141,"2020-03-22",0,0
"Douglas","Minnesota","US",38141,"2020-03-23",0,0
"Douglas","Minnesota","US",38141,"2020-03-24",0,0
"Douglas","Minnesota","US",38141,"2020-03-25",0,0
"Douglas","Minnesota","US",38141,"2020-03-26",0,0
"Douglas","Minnesota","US",38141,"2020-03-27",0,0
"Douglas","Minnesota","US",38141,"2020-03-28",0,0
"Douglas","Minnesota","US",38141,"2020-03-29",1,0
"Douglas","Minnesota","US",38141,"2020-03-30",0,0
"Douglas","Minnesota","US",38141,"2020-03-31",0,0
"Douglas","Minnesota","US",38141,"2020-04-01",0,0
"Douglas","Minnesota","US",38141,"2020-04-02",0,0
"Douglas","Minnesota","US",38141,"2020-04-03",0,0
"Douglas","Minnesota","US",38141,"2020-04-04",0,0
"Douglas","Minnesota","US",38141,"2020-04-05",0,0
"Douglas","Minnesota","US",38141,"2020-04-06",0,0
"Douglas","Minnesota","US",38141,"2020-04-07",0,0
"Douglas","Minnesota","US",38141,"2020-04-08",0,0
"Douglas","Minnesota","US",38141,"2020-04-09",0,0
"Douglas","Minnesota","US",38141,"2020-04-10",0,0
"Douglas","Minnesota","US",38141,"2020-04-11",0,0
"Douglas","Minnesota","US",38141,"2020-04-12",0,0
"Douglas","Minnesota","US",38141,"2020-04-13",0,0
"Douglas","Minnesota","US",38141,"2020-04-14",0,0
"Douglas","Minnesota","US",38141,"2020-04-15",0,0
"Douglas","Minnesota","US",38141,"2020-04-16",0,0
"Douglas","Minnesota","US",38141,"2020-04-17",0,0
"Douglas","Minnesota","US",38141,"2020-04-18",0,0
"Douglas","Minnesota","US",38141,"2020-04-19",1,0
"Douglas","Minnesota","US",38141,"2020-04-20",0,0
"Douglas","Minnesota","US",38141,"2020-04-21",0,0
"Douglas","Minnesota","US",38141,"2020-04-22",0,0
"Douglas","Minnesota","US",38141,"2020-04-23",0,0
"Douglas","Minnesota","US",38141,"2020-04-24",0,0
"Douglas","Minnesota","US",38141,"2020-04-25",0,0
"Douglas","Minnesota","US",38141,"2020-04-26",0,0
"Douglas","Minnesota","US",38141,"2020-04-27",0,0
"Douglas","Minnesota","US",38141,"2020-04-28",0,0
"Douglas","Minnesota","US",38141,"2020-04-29",0,0
"Douglas","Minnesota","US",38141,"2020-04-30",0,0
"Douglas","Minnesota","US",38141,"2020-05-01",0,0
"Douglas","Minnesota","US",38141,"2020-05-02",1,0
"Douglas","Minnesota","US",38141,"2020-05-03",0,0
"Douglas","Minnesota","US",38141,"2020-05-04",4,0
"Douglas","Minnesota","US",38141,"2020-05-05",3,0
"Douglas","Minnesota","US",38141,"2020-05-06",2,0
"Douglas","Minnesota","US",38141,"2020-05-07",2,0
"Douglas","Minnesota","US",38141,"2020-05-08",1,0
"Douglas","Minnesota","US",38141,"2020-05-09",0,0
"Faribault","Minnesota","US",13653,"2020-01-23",0,0
"Faribault","Minnesota","US",13653,"2020-01-24",0,0
"Faribault","Minnesota","US",13653,"2020-01-25",0,0
"Faribault","Minnesota","US",13653,"2020-01-26",0,0
"Faribault","Minnesota","US",13653,"2020-01-27",0,0
"Faribault","Minnesota","US",13653,"2020-01-28",0,0
"Faribault","Minnesota","US",13653,"2020-01-29",0,0
"Faribault","Minnesota","US",13653,"2020-01-30",0,0
"Faribault","Minnesota","US",13653,"2020-01-31",0,0
"Faribault","Minnesota","US",13653,"2020-02-01",0,0
"Faribault","Minnesota","US",13653,"2020-02-02",0,0
"Faribault","Minnesota","US",13653,"2020-02-03",0,0
"Faribault","Minnesota","US",13653,"2020-02-04",0,0
"Faribault","Minnesota","US",13653,"2020-02-05",0,0
"Faribault","Minnesota","US",13653,"2020-02-06",0,0
"Faribault","Minnesota","US",13653,"2020-02-07",0,0
"Faribault","Minnesota","US",13653,"2020-02-08",0,0
"Faribault","Minnesota","US",13653,"2020-02-09",0,0
"Faribault","Minnesota","US",13653,"2020-02-10",0,0
"Faribault","Minnesota","US",13653,"2020-02-11",0,0
"Faribault","Minnesota","US",13653,"2020-02-12",0,0
"Faribault","Minnesota","US",13653,"2020-02-13",0,0
"Faribault","Minnesota","US",13653,"2020-02-14",0,0
"Faribault","Minnesota","US",13653,"2020-02-15",0,0
"Faribault","Minnesota","US",13653,"2020-02-16",0,0
"Faribault","Minnesota","US",13653,"2020-02-17",0,0
"Faribault","Minnesota","US",13653,"2020-02-18",0,0
"Faribault","Minnesota","US",13653,"2020-02-19",0,0
"Faribault","Minnesota","US",13653,"2020-02-20",0,0
"Faribault","Minnesota","US",13653,"2020-02-21",0,0
"Faribault","Minnesota","US",13653,"2020-02-22",0,0
"Faribault","Minnesota","US",13653,"2020-02-23",0,0
"Faribault","Minnesota","US",13653,"2020-02-24",0,0
"Faribault","Minnesota","US",13653,"2020-02-25",0,0
"Faribault","Minnesota","US",13653,"2020-02-26",0,0
"Faribault","Minnesota","US",13653,"2020-02-27",0,0
"Faribault","Minnesota","US",13653,"2020-02-28",0,0
"Faribault","Minnesota","US",13653,"2020-02-29",0,0
"Faribault","Minnesota","US",13653,"2020-03-01",0,0
"Faribault","Minnesota","US",13653,"2020-03-02",0,0
"Faribault","Minnesota","US",13653,"2020-03-03",0,0
"Faribault","Minnesota","US",13653,"2020-03-04",0,0
"Faribault","Minnesota","US",13653,"2020-03-05",0,0
"Faribault","Minnesota","US",13653,"2020-03-06",0,0
"Faribault","Minnesota","US",13653,"2020-03-07",0,0
"Faribault","Minnesota","US",13653,"2020-03-08",0,0
"Faribault","Minnesota","US",13653,"2020-03-09",0,0
"Faribault","Minnesota","US",13653,"2020-03-10",0,0
"Faribault","Minnesota","US",13653,"2020-03-11",0,0
"Faribault","Minnesota","US",13653,"2020-03-12",0,0
"Faribault","Minnesota","US",13653,"2020-03-13",0,0
"Faribault","Minnesota","US",13653,"2020-03-14",0,0
"Faribault","Minnesota","US",13653,"2020-03-15",0,0
"Faribault","Minnesota","US",13653,"2020-03-16",0,0
"Faribault","Minnesota","US",13653,"2020-03-17",0,0
"Faribault","Minnesota","US",13653,"2020-03-18",0,0
"Faribault","Minnesota","US",13653,"2020-03-19",0,0
"Faribault","Minnesota","US",13653,"2020-03-20",0,0
"Faribault","Minnesota","US",13653,"2020-03-21",0,0
"Faribault","Minnesota","US",13653,"2020-03-22",0,0
"Faribault","Minnesota","US",13653,"2020-03-23",0,0
"Faribault","Minnesota","US",13653,"2020-03-24",0,0
"Faribault","Minnesota","US",13653,"2020-03-25",0,0
"Faribault","Minnesota","US",13653,"2020-03-26",0,0
"Faribault","Minnesota","US",13653,"2020-03-27",1,0
"Faribault","Minnesota","US",13653,"2020-03-28",0,0
"Faribault","Minnesota","US",13653,"2020-03-29",0,0
"Faribault","Minnesota","US",13653,"2020-03-30",0,0
"Faribault","Minnesota","US",13653,"2020-03-31",1,0
"Faribault","Minnesota","US",13653,"2020-04-01",0,0
"Faribault","Minnesota","US",13653,"2020-04-02",0,0
"Faribault","Minnesota","US",13653,"2020-04-03",1,0
"Faribault","Minnesota","US",13653,"2020-04-04",0,0
"Faribault","Minnesota","US",13653,"2020-04-05",0,0
"Faribault","Minnesota","US",13653,"2020-04-06",0,0
"Faribault","Minnesota","US",13653,"2020-04-07",0,0
"Faribault","Minnesota","US",13653,"2020-04-08",0,0
"Faribault","Minnesota","US",13653,"2020-04-09",1,0
"Faribault","Minnesota","US",13653,"2020-04-10",0,0
"Faribault","Minnesota","US",13653,"2020-04-11",0,0
"Faribault","Minnesota","US",13653,"2020-04-12",0,0
"Faribault","Minnesota","US",13653,"2020-04-13",0,0
"Faribault","Minnesota","US",13653,"2020-04-14",0,0
"Faribault","Minnesota","US",13653,"2020-04-15",0,0
"Faribault","Minnesota","US",13653,"2020-04-16",0,0
"Faribault","Minnesota","US",13653,"2020-04-17",0,0
"Faribault","Minnesota","US",13653,"2020-04-18",0,0
"Faribault","Minnesota","US",13653,"2020-04-19",0,0
"Faribault","Minnesota","US",13653,"2020-04-20",0,0
"Faribault","Minnesota","US",13653,"2020-04-21",0,0
"Faribault","Minnesota","US",13653,"2020-04-22",0,0
"Faribault","Minnesota","US",13653,"2020-04-23",0,0
"Faribault","Minnesota","US",13653,"2020-04-24",0,0
"Faribault","Minnesota","US",13653,"2020-04-25",0,0
"Faribault","Minnesota","US",13653,"2020-04-26",0,0
"Faribault","Minnesota","US",13653,"2020-04-27",0,0
"Faribault","Minnesota","US",13653,"2020-04-28",0,0
"Faribault","Minnesota","US",13653,"2020-04-29",1,0
"Faribault","Minnesota","US",13653,"2020-04-30",0,0
"Faribault","Minnesota","US",13653,"2020-05-01",0,0
"Faribault","Minnesota","US",13653,"2020-05-02",1,0
"Faribault","Minnesota","US",13653,"2020-05-03",0,0
"Faribault","Minnesota","US",13653,"2020-05-04",1,0
"Faribault","Minnesota","US",13653,"2020-05-05",0,0
"Faribault","Minnesota","US",13653,"2020-05-06",1,0
"Faribault","Minnesota","US",13653,"2020-05-07",-1,0
"Faribault","Minnesota","US",13653,"2020-05-08",0,0
"Faribault","Minnesota","US",13653,"2020-05-09",3,0
"Fillmore","Minnesota","US",21067,"2020-01-23",0,0
"Fillmore","Minnesota","US",21067,"2020-01-24",0,0
"Fillmore","Minnesota","US",21067,"2020-01-25",0,0
"Fillmore","Minnesota","US",21067,"2020-01-26",0,0
"Fillmore","Minnesota","US",21067,"2020-01-27",0,0
"Fillmore","Minnesota","US",21067,"2020-01-28",0,0
"Fillmore","Minnesota","US",21067,"2020-01-29",0,0
"Fillmore","Minnesota","US",21067,"2020-01-30",0,0
"Fillmore","Minnesota","US",21067,"2020-01-31",0,0
"Fillmore","Minnesota","US",21067,"2020-02-01",0,0
"Fillmore","Minnesota","US",21067,"2020-02-02",0,0
"Fillmore","Minnesota","US",21067,"2020-02-03",0,0
"Fillmore","Minnesota","US",21067,"2020-02-04",0,0
"Fillmore","Minnesota","US",21067,"2020-02-05",0,0
"Fillmore","Minnesota","US",21067,"2020-02-06",0,0
"Fillmore","Minnesota","US",21067,"2020-02-07",0,0
"Fillmore","Minnesota","US",21067,"2020-02-08",0,0
"Fillmore","Minnesota","US",21067,"2020-02-09",0,0
"Fillmore","Minnesota","US",21067,"2020-02-10",0,0
"Fillmore","Minnesota","US",21067,"2020-02-11",0,0
"Fillmore","Minnesota","US",21067,"2020-02-12",0,0
"Fillmore","Minnesota","US",21067,"2020-02-13",0,0
"Fillmore","Minnesota","US",21067,"2020-02-14",0,0
"Fillmore","Minnesota","US",21067,"2020-02-15",0,0
"Fillmore","Minnesota","US",21067,"2020-02-16",0,0
"Fillmore","Minnesota","US",21067,"2020-02-17",0,0
"Fillmore","Minnesota","US",21067,"2020-02-18",0,0
"Fillmore","Minnesota","US",21067,"2020-02-19",0,0
"Fillmore","Minnesota","US",21067,"2020-02-20",0,0
"Fillmore","Minnesota","US",21067,"2020-02-21",0,0
"Fillmore","Minnesota","US",21067,"2020-02-22",0,0
"Fillmore","Minnesota","US",21067,"2020-02-23",0,0
"Fillmore","Minnesota","US",21067,"2020-02-24",0,0
"Fillmore","Minnesota","US",21067,"2020-02-25",0,0
"Fillmore","Minnesota","US",21067,"2020-02-26",0,0
"Fillmore","Minnesota","US",21067,"2020-02-27",0,0
"Fillmore","Minnesota","US",21067,"2020-02-28",0,0
"Fillmore","Minnesota","US",21067,"2020-02-29",0,0
"Fillmore","Minnesota","US",21067,"2020-03-01",0,0
"Fillmore","Minnesota","US",21067,"2020-03-02",0,0
"Fillmore","Minnesota","US",21067,"2020-03-03",0,0
"Fillmore","Minnesota","US",21067,"2020-03-04",0,0
"Fillmore","Minnesota","US",21067,"2020-03-05",0,0
"Fillmore","Minnesota","US",21067,"2020-03-06",0,0
"Fillmore","Minnesota","US",21067,"2020-03-07",0,0
"Fillmore","Minnesota","US",21067,"2020-03-08",0,0
"Fillmore","Minnesota","US",21067,"2020-03-09",0,0
"Fillmore","Minnesota","US",21067,"2020-03-10",0,0
"Fillmore","Minnesota","US",21067,"2020-03-11",0,0
"Fillmore","Minnesota","US",21067,"2020-03-12",0,0
"Fillmore","Minnesota","US",21067,"2020-03-13",0,0
"Fillmore","Minnesota","US",21067,"2020-03-14",0,0
"Fillmore","Minnesota","US",21067,"2020-03-15",0,0
"Fillmore","Minnesota","US",21067,"2020-03-16",0,0
"Fillmore","Minnesota","US",21067,"2020-03-17",0,0
"Fillmore","Minnesota","US",21067,"2020-03-18",0,0
"Fillmore","Minnesota","US",21067,"2020-03-19",0,0
"Fillmore","Minnesota","US",21067,"2020-03-20",0,0
"Fillmore","Minnesota","US",21067,"2020-03-21",0,0
"Fillmore","Minnesota","US",21067,"2020-03-22",0,0
"Fillmore","Minnesota","US",21067,"2020-03-23",3,0
"Fillmore","Minnesota","US",21067,"2020-03-24",0,0
"Fillmore","Minnesota","US",21067,"2020-03-25",0,0
"Fillmore","Minnesota","US",21067,"2020-03-26",0,0
"Fillmore","Minnesota","US",21067,"2020-03-27",0,0
"Fillmore","Minnesota","US",21067,"2020-03-28",2,0
"Fillmore","Minnesota","US",21067,"2020-03-29",1,0
"Fillmore","Minnesota","US",21067,"2020-03-30",1,0
"Fillmore","Minnesota","US",21067,"2020-03-31",1,0
"Fillmore","Minnesota","US",21067,"2020-04-01",0,0
"Fillmore","Minnesota","US",21067,"2020-04-02",1,0
"Fillmore","Minnesota","US",21067,"2020-04-03",0,0
"Fillmore","Minnesota","US",21067,"2020-04-04",0,0
"Fillmore","Minnesota","US",21067,"2020-04-05",1,0
"Fillmore","Minnesota","US",21067,"2020-04-06",0,0
"Fillmore","Minnesota","US",21067,"2020-04-07",0,0
"Fillmore","Minnesota","US",21067,"2020-04-08",0,0
"Fillmore","Minnesota","US",21067,"2020-04-09",0,0
"Fillmore","Minnesota","US",21067,"2020-04-10",0,0
"Fillmore","Minnesota","US",21067,"2020-04-11",0,0
"Fillmore","Minnesota","US",21067,"2020-04-12",0,0
"Fillmore","Minnesota","US",21067,"2020-04-13",0,0
"Fillmore","Minnesota","US",21067,"2020-04-14",0,0
"Fillmore","Minnesota","US",21067,"2020-04-15",0,0
"Fillmore","Minnesota","US",21067,"2020-04-16",0,0
"Fillmore","Minnesota","US",21067,"2020-04-17",0,0
"Fillmore","Minnesota","US",21067,"2020-04-18",1,0
"Fillmore","Minnesota","US",21067,"2020-04-19",-1,0
"Fillmore","Minnesota","US",21067,"2020-04-20",1,0
"Fillmore","Minnesota","US",21067,"2020-04-21",0,0
"Fillmore","Minnesota","US",21067,"2020-04-22",0,0
"Fillmore","Minnesota","US",21067,"2020-04-23",1,1
"Fillmore","Minnesota","US",21067,"2020-04-24",0,0
"Fillmore","Minnesota","US",21067,"2020-04-25",0,0
"Fillmore","Minnesota","US",21067,"2020-04-26",0,0
"Fillmore","Minnesota","US",21067,"2020-04-27",0,0
"Fillmore","Minnesota","US",21067,"2020-04-28",0,0
"Fillmore","Minnesota","US",21067,"2020-04-29",0,0
"Fillmore","Minnesota","US",21067,"2020-04-30",0,0
"Fillmore","Minnesota","US",21067,"2020-05-01",0,0
"Fillmore","Minnesota","US",21067,"2020-05-02",1,0
"Fillmore","Minnesota","US",21067,"2020-05-03",0,0
"Fillmore","Minnesota","US",21067,"2020-05-04",0,0
"Fillmore","Minnesota","US",21067,"2020-05-05",-1,0
"Fillmore","Minnesota","US",21067,"2020-05-06",0,0
"Fillmore","Minnesota","US",21067,"2020-05-07",0,0
"Fillmore","Minnesota","US",21067,"2020-05-08",0,0
"Fillmore","Minnesota","US",21067,"2020-05-09",0,0
"Freeborn","Minnesota","US",30281,"2020-01-23",0,0
"Freeborn","Minnesota","US",30281,"2020-01-24",0,0
"Freeborn","Minnesota","US",30281,"2020-01-25",0,0
"Freeborn","Minnesota","US",30281,"2020-01-26",0,0
"Freeborn","Minnesota","US",30281,"2020-01-27",0,0
"Freeborn","Minnesota","US",30281,"2020-01-28",0,0
"Freeborn","Minnesota","US",30281,"2020-01-29",0,0
"Freeborn","Minnesota","US",30281,"2020-01-30",0,0
"Freeborn","Minnesota","US",30281,"2020-01-31",0,0
"Freeborn","Minnesota","US",30281,"2020-02-01",0,0
"Freeborn","Minnesota","US",30281,"2020-02-02",0,0
"Freeborn","Minnesota","US",30281,"2020-02-03",0,0
"Freeborn","Minnesota","US",30281,"2020-02-04",0,0
"Freeborn","Minnesota","US",30281,"2020-02-05",0,0
"Freeborn","Minnesota","US",30281,"2020-02-06",0,0
"Freeborn","Minnesota","US",30281,"2020-02-07",0,0
"Freeborn","Minnesota","US",30281,"2020-02-08",0,0
"Freeborn","Minnesota","US",30281,"2020-02-09",0,0
"Freeborn","Minnesota","US",30281,"2020-02-10",0,0
"Freeborn","Minnesota","US",30281,"2020-02-11",0,0
"Freeborn","Minnesota","US",30281,"2020-02-12",0,0
"Freeborn","Minnesota","US",30281,"2020-02-13",0,0
"Freeborn","Minnesota","US",30281,"2020-02-14",0,0
"Freeborn","Minnesota","US",30281,"2020-02-15",0,0
"Freeborn","Minnesota","US",30281,"2020-02-16",0,0
"Freeborn","Minnesota","US",30281,"2020-02-17",0,0
"Freeborn","Minnesota","US",30281,"2020-02-18",0,0
"Freeborn","Minnesota","US",30281,"2020-02-19",0,0
"Freeborn","Minnesota","US",30281,"2020-02-20",0,0
"Freeborn","Minnesota","US",30281,"2020-02-21",0,0
"Freeborn","Minnesota","US",30281,"2020-02-22",0,0
"Freeborn","Minnesota","US",30281,"2020-02-23",0,0
"Freeborn","Minnesota","US",30281,"2020-02-24",0,0
"Freeborn","Minnesota","US",30281,"2020-02-25",0,0
"Freeborn","Minnesota","US",30281,"2020-02-26",0,0
"Freeborn","Minnesota","US",30281,"2020-02-27",0,0
"Freeborn","Minnesota","US",30281,"2020-02-28",0,0
"Freeborn","Minnesota","US",30281,"2020-02-29",0,0
"Freeborn","Minnesota","US",30281,"2020-03-01",0,0
"Freeborn","Minnesota","US",30281,"2020-03-02",0,0
"Freeborn","Minnesota","US",30281,"2020-03-03",0,0
"Freeborn","Minnesota","US",30281,"2020-03-04",0,0
"Freeborn","Minnesota","US",30281,"2020-03-05",0,0
"Freeborn","Minnesota","US",30281,"2020-03-06",0,0
"Freeborn","Minnesota","US",30281,"2020-03-07",0,0
"Freeborn","Minnesota","US",30281,"2020-03-08",0,0
"Freeborn","Minnesota","US",30281,"2020-03-09",0,0
"Freeborn","Minnesota","US",30281,"2020-03-10",0,0
"Freeborn","Minnesota","US",30281,"2020-03-11",0,0
"Freeborn","Minnesota","US",30281,"2020-03-12",0,0
"Freeborn","Minnesota","US",30281,"2020-03-13",0,0
"Freeborn","Minnesota","US",30281,"2020-03-14",0,0
"Freeborn","Minnesota","US",30281,"2020-03-15",0,0
"Freeborn","Minnesota","US",30281,"2020-03-16",0,0
"Freeborn","Minnesota","US",30281,"2020-03-17",0,0
"Freeborn","Minnesota","US",30281,"2020-03-18",0,0
"Freeborn","Minnesota","US",30281,"2020-03-19",0,0
"Freeborn","Minnesota","US",30281,"2020-03-20",0,0
"Freeborn","Minnesota","US",30281,"2020-03-21",0,0
"Freeborn","Minnesota","US",30281,"2020-03-22",0,0
"Freeborn","Minnesota","US",30281,"2020-03-23",0,0
"Freeborn","Minnesota","US",30281,"2020-03-24",0,0
"Freeborn","Minnesota","US",30281,"2020-03-25",0,0
"Freeborn","Minnesota","US",30281,"2020-03-26",0,0
"Freeborn","Minnesota","US",30281,"2020-03-27",0,0
"Freeborn","Minnesota","US",30281,"2020-03-28",0,0
"Freeborn","Minnesota","US",30281,"2020-03-29",0,0
"Freeborn","Minnesota","US",30281,"2020-03-30",0,0
"Freeborn","Minnesota","US",30281,"2020-03-31",0,0
"Freeborn","Minnesota","US",30281,"2020-04-01",2,0
"Freeborn","Minnesota","US",30281,"2020-04-02",3,0
"Freeborn","Minnesota","US",30281,"2020-04-03",2,0
"Freeborn","Minnesota","US",30281,"2020-04-04",3,0
"Freeborn","Minnesota","US",30281,"2020-04-05",0,0
"Freeborn","Minnesota","US",30281,"2020-04-06",1,0
"Freeborn","Minnesota","US",30281,"2020-04-07",3,0
"Freeborn","Minnesota","US",30281,"2020-04-08",3,0
"Freeborn","Minnesota","US",30281,"2020-04-09",3,0
"Freeborn","Minnesota","US",30281,"2020-04-10",1,0
"Freeborn","Minnesota","US",30281,"2020-04-11",1,0
"Freeborn","Minnesota","US",30281,"2020-04-12",2,0
"Freeborn","Minnesota","US",30281,"2020-04-13",0,0
"Freeborn","Minnesota","US",30281,"2020-04-14",3,0
"Freeborn","Minnesota","US",30281,"2020-04-15",0,0
"Freeborn","Minnesota","US",30281,"2020-04-16",0,0
"Freeborn","Minnesota","US",30281,"2020-04-17",1,0
"Freeborn","Minnesota","US",30281,"2020-04-18",3,0
"Freeborn","Minnesota","US",30281,"2020-04-19",3,0
"Freeborn","Minnesota","US",30281,"2020-04-20",-1,0
"Freeborn","Minnesota","US",30281,"2020-04-21",0,0
"Freeborn","Minnesota","US",30281,"2020-04-22",0,0
"Freeborn","Minnesota","US",30281,"2020-04-23",0,0
"Freeborn","Minnesota","US",30281,"2020-04-24",0,0
"Freeborn","Minnesota","US",30281,"2020-04-25",0,0
"Freeborn","Minnesota","US",30281,"2020-04-26",0,0
"Freeborn","Minnesota","US",30281,"2020-04-27",0,0
"Freeborn","Minnesota","US",30281,"2020-04-28",1,0
"Freeborn","Minnesota","US",30281,"2020-04-29",0,0
"Freeborn","Minnesota","US",30281,"2020-04-30",0,0
"Freeborn","Minnesota","US",30281,"2020-05-01",1,0
"Freeborn","Minnesota","US",30281,"2020-05-02",0,0
"Freeborn","Minnesota","US",30281,"2020-05-03",0,0
"Freeborn","Minnesota","US",30281,"2020-05-04",1,0
"Freeborn","Minnesota","US",30281,"2020-05-05",1,0
"Freeborn","Minnesota","US",30281,"2020-05-06",1,0
"Freeborn","Minnesota","US",30281,"2020-05-07",1,0
"Freeborn","Minnesota","US",30281,"2020-05-08",2,0
"Freeborn","Minnesota","US",30281,"2020-05-09",2,0
"Goodhue","Minnesota","US",46340,"2020-01-23",0,0
"Goodhue","Minnesota","US",46340,"2020-01-24",0,0
"Goodhue","Minnesota","US",46340,"2020-01-25",0,0
"Goodhue","Minnesota","US",46340,"2020-01-26",0,0
"Goodhue","Minnesota","US",46340,"2020-01-27",0,0
"Goodhue","Minnesota","US",46340,"2020-01-28",0,0
"Goodhue","Minnesota","US",46340,"2020-01-29",0,0
"Goodhue","Minnesota","US",46340,"2020-01-30",0,0
"Goodhue","Minnesota","US",46340,"2020-01-31",0,0
"Goodhue","Minnesota","US",46340,"2020-02-01",0,0
"Goodhue","Minnesota","US",46340,"2020-02-02",0,0
"Goodhue","Minnesota","US",46340,"2020-02-03",0,0
"Goodhue","Minnesota","US",46340,"2020-02-04",0,0
"Goodhue","Minnesota","US",46340,"2020-02-05",0,0
"Goodhue","Minnesota","US",46340,"2020-02-06",0,0
"Goodhue","Minnesota","US",46340,"2020-02-07",0,0
"Goodhue","Minnesota","US",46340,"2020-02-08",0,0
"Goodhue","Minnesota","US",46340,"2020-02-09",0,0
"Goodhue","Minnesota","US",46340,"2020-02-10",0,0
"Goodhue","Minnesota","US",46340,"2020-02-11",0,0
"Goodhue","Minnesota","US",46340,"2020-02-12",0,0
"Goodhue","Minnesota","US",46340,"2020-02-13",0,0
"Goodhue","Minnesota","US",46340,"2020-02-14",0,0
"Goodhue","Minnesota","US",46340,"2020-02-15",0,0
"Goodhue","Minnesota","US",46340,"2020-02-16",0,0
"Goodhue","Minnesota","US",46340,"2020-02-17",0,0
"Goodhue","Minnesota","US",46340,"2020-02-18",0,0
"Goodhue","Minnesota","US",46340,"2020-02-19",0,0
"Goodhue","Minnesota","US",46340,"2020-02-20",0,0
"Goodhue","Minnesota","US",46340,"2020-02-21",0,0
"Goodhue","Minnesota","US",46340,"2020-02-22",0,0
"Goodhue","Minnesota","US",46340,"2020-02-23",0,0
"Goodhue","Minnesota","US",46340,"2020-02-24",0,0
"Goodhue","Minnesota","US",46340,"2020-02-25",0,0
"Goodhue","Minnesota","US",46340,"2020-02-26",0,0
"Goodhue","Minnesota","US",46340,"2020-02-27",0,0
"Goodhue","Minnesota","US",46340,"2020-02-28",0,0
"Goodhue","Minnesota","US",46340,"2020-02-29",0,0
"Goodhue","Minnesota","US",46340,"2020-03-01",0,0
"Goodhue","Minnesota","US",46340,"2020-03-02",0,0
"Goodhue","Minnesota","US",46340,"2020-03-03",0,0
"Goodhue","Minnesota","US",46340,"2020-03-04",0,0
"Goodhue","Minnesota","US",46340,"2020-03-05",0,0
